arm,episode_id,episode_seed,ever_accepts_seed,first_move_accepts_seed,instance_id,logical_table,protocol_variant,seat,seat_index,seeded_offer,z
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4df11fe994,3,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Casey,2,ceiling,0.5
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4df11fe994,3,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Devon,3,ceiling,0.709677
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4df11fe994,3,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Ember,4,ceiling,0.145161
all_rational__ceiling_vote,scorable_negotiation-moves_chat-577d82e434,2,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Avery,0,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-577d82e434,2,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Blake,1,ceiling,0.438462
all_rational__ceiling_vote,scorable_negotiation-moves_chat-577d82e434,2,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Casey,2,ceiling,0.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-577d82e434,2,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Devon,3,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-577d82e434,2,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Ember,4,ceiling,0.852273
all_rational__ceiling_vote,scorable_negotiation-moves_chat-5a32b0fcec,0,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Avery,0,ceiling,0.286713
all_rational__ceiling_vote,scorable_negotiation-moves_chat-5a32b0fcec,0,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Blake,1,ceiling,0.666667
all_rational__ceiling_vote,scorable_negotiation-moves_chat-5a32b0fcec,0,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Casey,2,ceiling,0.5
all_rational__ceiling_vote,scorable_negotiation-moves_chat-5a32b0fcec,0,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Devon,3,ceiling,0.709677
all_rational__ceiling_vote,scorable_negotiation-moves_chat-5a32b0fcec,0,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Ember,4,ceiling,0.145161
all_rational__ceiling_vote,scorable_negotiation-moves_chat-5eec91357d,4,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Avery,0,ceiling,0.360465
all_rational__ceiling_vote,scorable_negotiation-moves_chat-5eec91357d,4,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Blake,1,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-5eec91357d,4,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Casey,2,ceiling,0.170213
all_rational__ceiling_vote,scorable_negotiation-moves_chat-5eec91357d,4,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Devon,3,ceiling,0.537736
all_rational__ceiling_vote,scorable_negotiation-moves_chat-5eec91357d,4,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Ember,4,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-6f4bb6ae35,0,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Avery,0,ceiling,0.088608
all_rational__ceiling_vote,scorable_negotiation-moves_chat-6f4bb6ae35,0,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Blake,1,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-6f4bb6ae35,0,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Casey,2,ceiling,0.485714
all_rational__ceiling_vote,scorable_negotiation-moves_chat-6f4bb6ae35,0,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Devon,3,ceiling,0.775701
all_rational__ceiling_vote,scorable_negotiation-moves_chat-6f4bb6ae35,0,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Ember,4,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-83a1e49eb1,0,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Avery,0,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-83a1e49eb1,0,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Blake,1,ceiling,0.438462
all_rational__ceiling_vote,scorable_negotiation-moves_chat-83a1e49eb1,0,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Casey,2,ceiling,0.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-83a1e49eb1,0,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Devon,3,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-83a1e49eb1,0,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Ember,4,ceiling,0.852273
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a1f4d38218,1,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Avery,0,ceiling,0.088608
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a1f4d38218,1,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Blake,1,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a1f4d38218,1,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Casey,2,ceiling,0.485714
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a1f4d38218,1,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Devon,3,ceiling,0.775701
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a1f4d38218,1,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Ember,4,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a2d67debfb,1,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Avery,0,ceiling,0.286713
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a2d67debfb,1,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Blake,1,ceiling,0.666667
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a2d67debfb,1,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Casey,2,ceiling,0.5
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a2d67debfb,1,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Devon,3,ceiling,0.709677
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a2d67debfb,1,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Ember,4,ceiling,0.145161
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a3ea49207b,1,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Avery,0,ceiling,0.584
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a3ea49207b,1,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Blake,1,ceiling,0.653333
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a3ea49207b,1,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Casey,2,ceiling,0.356322
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a3ea49207b,1,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Devon,3,ceiling,0.806452
all_rational__ceiling_vote,scorable_negotiation-moves_chat-a3ea49207b,1,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Ember,4,ceiling,0.242424
all_rational__ceiling_vote,scorable_negotiation-moves_chat-ac4dec3744,4,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Avery,0,ceiling,0.584
all_rational__ceiling_vote,scorable_negotiation-moves_chat-ac4dec3744,4,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Blake,1,ceiling,0.653333
all_rational__ceiling_vote,scorable_negotiation-moves_chat-ac4dec3744,4,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Casey,2,ceiling,0.356322
all_rational__ceiling_vote,scorable_negotiation-moves_chat-ac4dec3744,4,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Devon,3,ceiling,0.806452
all_rational__ceiling_vote,scorable_negotiation-moves_chat-ac4dec3744,4,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Ember,4,ceiling,0.242424
all_rational__ceiling_vote,scorable_negotiation-moves_chat-b8a17d5ccd,2,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Avery,0,ceiling,0.286713
all_rational__ceiling_vote,scorable_negotiation-moves_chat-b8a17d5ccd,2,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Blake,1,ceiling,0.666667
all_rational__ceiling_vote,scorable_negotiation-moves_chat-b8a17d5ccd,2,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Casey,2,ceiling,0.5
all_rational__ceiling_vote,scorable_negotiation-moves_chat-b8a17d5ccd,2,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Devon,3,ceiling,0.709677
all_rational__ceiling_vote,scorable_negotiation-moves_chat-b8a17d5ccd,2,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Ember,4,ceiling,0.145161
all_rational__ceiling_vote,scorable_negotiation-moves_chat-caef8a1e85,4,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Avery,0,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-caef8a1e85,4,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Blake,1,ceiling,0.438462
all_rational__ceiling_vote,scorable_negotiation-moves_chat-caef8a1e85,4,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Casey,2,ceiling,0.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-caef8a1e85,4,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Devon,3,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-caef8a1e85,4,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Ember,4,ceiling,0.852273
all_rational__ceiling_vote,scorable_negotiation-moves_chat-d94adcdfd7,1,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Avery,0,ceiling,0.360465
all_rational__ceiling_vote,scorable_negotiation-moves_chat-d94adcdfd7,1,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Blake,1,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-d94adcdfd7,1,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Casey,2,ceiling,0.170213
all_rational__ceiling_vote,scorable_negotiation-moves_chat-d94adcdfd7,1,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Devon,3,ceiling,0.537736
all_rational__ceiling_vote,scorable_negotiation-moves_chat-d94adcdfd7,1,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Ember,4,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-dea714c688,4,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Avery,0,ceiling,0.286713
all_rational__ceiling_vote,scorable_negotiation-moves_chat-dea714c688,4,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Blake,1,ceiling,0.666667
all_rational__ceiling_vote,scorable_negotiation-moves_chat-dea714c688,4,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Casey,2,ceiling,0.5
all_rational__ceiling_vote,scorable_negotiation-moves_chat-dea714c688,4,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Devon,3,ceiling,0.709677
all_rational__ceiling_vote,scorable_negotiation-moves_chat-dea714c688,4,1.0,1.0,scorable_negotiation-L1-19dae4b672,all_rational,vote,Ember,4,ceiling,0.145161
all_rational__ceiling_vote,scorable_negotiation-moves_chat-e2b610ee10,3,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Avery,0,ceiling,0.088608
all_rational__ceiling_vote,scorable_negotiation-moves_chat-e2b610ee10,3,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Blake,1,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-e2b610ee10,3,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Casey,2,ceiling,0.485714
all_rational__ceiling_vote,scorable_negotiation-moves_chat-e2b610ee10,3,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Devon,3,ceiling,0.775701
all_rational__ceiling_vote,scorable_negotiation-moves_chat-e2b610ee10,3,1.0,1.0,scorable_negotiation-L1-aabb4d986b,all_rational,vote,Ember,4,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-ea82055752,0,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Avery,0,ceiling,0.360465
all_rational__ceiling_vote,scorable_negotiation-moves_chat-ea82055752,0,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Blake,1,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-ea82055752,0,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Casey,2,ceiling,0.170213
all_rational__ceiling_vote,scorable_negotiation-moves_chat-ea82055752,0,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Devon,3,ceiling,0.537736
all_rational__ceiling_vote,scorable_negotiation-moves_chat-ea82055752,0,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Ember,4,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-f039bff637,2,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Avery,0,ceiling,0.584
all_rational__ceiling_vote,scorable_negotiation-moves_chat-f039bff637,2,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Blake,1,ceiling,0.653333
all_rational__ceiling_vote,scorable_negotiation-moves_chat-f039bff637,2,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Casey,2,ceiling,0.356322
all_rational__ceiling_vote,scorable_negotiation-moves_chat-f039bff637,2,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Devon,3,ceiling,0.806452
all_rational__ceiling_vote,scorable_negotiation-moves_chat-f039bff637,2,1.0,1.0,scorable_negotiation-L1-996daa4124,all_rational,vote,Ember,4,ceiling,0.242424
all_rational__ceiling_vote,scorable_negotiation-moves_chat-f54275eab5,3,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Avery,0,ceiling,0.360465
all_rational__ceiling_vote,scorable_negotiation-moves_chat-f54275eab5,3,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Blake,1,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-f54275eab5,3,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Casey,2,ceiling,0.170213
all_rational__ceiling_vote,scorable_negotiation-moves_chat-f54275eab5,3,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Devon,3,ceiling,0.537736
all_rational__ceiling_vote,scorable_negotiation-moves_chat-f54275eab5,3,1.0,1.0,scorable_negotiation-L1-282034699c,all_rational,vote,Ember,4,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-fee317a2f5,1,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Avery,0,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-fee317a2f5,1,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Blake,1,ceiling,0.438462
all_rational__ceiling_vote,scorable_negotiation-moves_chat-fee317a2f5,1,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Casey,2,ceiling,0.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-fee317a2f5,1,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Devon,3,ceiling,1.0
all_rational__ceiling_vote,scorable_negotiation-moves_chat-fee317a2f5,1,1.0,1.0,scorable_negotiation-L1-a9097927ce,all_rational,vote,Ember,4,ceiling,0.852273
all_rational__ceiling_vote,scorable_negotiation-moves_chat-04b76e0d08,3,1.0,1.0,scorable_negotiation-L2-103cef6017,all_rational,vote,Avery,0,ceiling,0.152174
all_rational__ceiling_vote,scorable_negotiation-moves_chat-04b76e0d08,3,1.0,1.0,scorable_negotiation-L2-103cef6017,all_rational,vote,Blake,1,ceiling,0.483146
all_rational__ceiling_vote,scorable_negotiation-moves_chat-04b76e0d08,3,1.0,1.0,scorable_negotiation-L2-103cef6017,all_rational,vote,Casey,2,ceiling,0.706522
all_rational__ceiling_vote,scorable_negotiation-moves_chat-04b76e0d08,3,1.0,1.0,scorable_negotiation-L2-103cef6017,all_rational,vote,Devon,3,ceiling,0.5
all_rational__ceiling_vote,scorable_negotiation-moves_chat-04b76e0d08,3,1.0,1.0,scorable_negotiation-L2-103cef6017,all_rational,vote,Ember,4,ceiling,0.528736
all_rational__ceiling_vote,scorable_negotiation-moves_chat-12f4854852,2,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_rational,vote,Avery,0,ceiling,0.644737
all_rational__ceiling_vote,scorable_negotiation-moves_chat-12f4854852,2,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_rational,vote,Blake,1,ceiling,0.754098
all_rational__ceiling_vote,scorable_negotiation-moves_chat-12f4854852,2,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_rational,vote,Casey,2,ceiling,0.506329
all_rational__ceiling_vote,scorable_negotiation-moves_chat-12f4854852,2,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_rational,vote,Devon,3,ceiling,0.152778
all_rational__ceiling_vote,scorable_negotiation-moves_chat-12f4854852,2,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_rational,vote,Ember,4,ceiling,0.352941
all_rational__ceiling_vote,scorable_negotiation-moves_chat-1eeea7eb2b,0,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_rational,vote,Avery,0,ceiling,0.644737
all_rational__ceiling_vote,scorable_negotiation-moves_chat-1eeea7eb2b,0,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_rational,vote,Blake,1,ceiling,0.754098
all_rational__ceiling_vote,scorable_negotiation-moves_chat-1eeea7eb2b,0,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_rational,vote,Casey,2,ceiling,0.506329
all_rational__ceiling_vote,scorable_negotiation-moves_chat-1eeea7eb2b,0,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_rational,vote,Devon,3,ceiling,0.152778
all_rational__ceiling_vote,scorable_negotiation-moves_chat-1eeea7eb2b,0,1.0,1.0,scorable_negotiation-L2-df1e479b72,all_rational,vote,Ember,4,ceiling,0.352941
all_rational__ceiling_vote,scorable_negotiation-moves_chat-32acbaa11b,3,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Avery,0,ceiling,0.491071
all_rational__ceiling_vote,scorable_negotiation-moves_chat-32acbaa11b,3,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Blake,1,ceiling,0.48
all_rational__ceiling_vote,scorable_negotiation-moves_chat-32acbaa11b,3,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Casey,2,ceiling,0.18
all_rational__ceiling_vote,scorable_negotiation-moves_chat-32acbaa11b,3,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Devon,3,ceiling,0.567164
all_rational__ceiling_vote,scorable_negotiation-moves_chat-32acbaa11b,3,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Ember,4,ceiling,0.433566
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4465325557,1,1.0,1.0,scorable_negotiation-L2-103cef6017,all_rational,vote,Avery,0,ceiling,0.152174
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4465325557,1,1.0,1.0,scorable_negotiation-L2-103cef6017,all_rational,vote,Blake,1,ceiling,0.483146
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4465325557,1,1.0,1.0,scorable_negotiation-L2-103cef6017,all_rational,vote,Casey,2,ceiling,0.706522
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4465325557,1,1.0,1.0,scorable_negotiation-L2-103cef6017,all_rational,vote,Devon,3,ceiling,0.5
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4465325557,1,1.0,1.0,scorable_negotiation-L2-103cef6017,all_rational,vote,Ember,4,ceiling,0.528736
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4dddc967f0,4,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Avery,0,ceiling,0.491071
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4dddc967f0,4,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Blake,1,ceiling,0.48
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4dddc967f0,4,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Casey,2,ceiling,0.18
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4dddc967f0,4,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Devon,3,ceiling,0.567164
all_rational__ceiling_vote,scorable_negotiation-moves_chat-4dddc967f0,4,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Ember,4,ceiling,0.433566
all_rational__ceiling_vote,scorable_negotiation-moves_chat-53c65d3f96,0,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Avery,0,ceiling,0.491071
all_rational__ceiling_vote,scorable_negotiation-moves_chat-53c65d3f96,0,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Blake,1,ceiling,0.48
all_rational__ceiling_vote,scorable_negotiation-moves_chat-53c65d3f96,0,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Casey,2,ceiling,0.18
all_rational__ceiling_vote,scorable_negotiation-moves_chat-53c65d3f96,0,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Devon,3,ceiling,0.567164
all_rational__ceiling_vote,scorable_negotiation-moves_chat-53c65d3f96,0,1.0,1.0,scorable_negotiation-L2-1fc37540c8,all_rational,vote,Ember,4,ceiling,0.433566
